Trans	Position
ENST00000586335.2	1449
ENST00000674306.1	1247
ENST00000426588.7	1369
ENST00000674504.1	2463
ENST00000590197.2	2755
ENST00000674472.1	1649
ENST00000674166.1	1368
ENST00000674233.1	1358
ENST00000674179.1	1668
ENST00000674481.1	2177
ENST00000674249.1	1347
ENST00000585866.6	1556
ENST00000589576.6	1246
ENST00000674214.1	1346
ENST00000588814.5	1376
ENST00000590774.6	1822
ENST00000674303.1	1445
ENST00000674453.1	1348
ENST00000674252.1	1563
ENST00000674287.1	1361
ENST00000674497.1	1433
ENST00000674411.1	1263
ENST00000585693.2	1732
ENST00000307641.9	1280
ENST00000479407.5	703
ENST00000485789.5	708
ENST00000393885.9	788
ENST00000393880.5	846
ENST00000393881.7	800
ENST00000462043.6	535
ENST00000491638.5	797
ENST00000449471.8	604
ENST00000393879.3	2548
ENST00000225916.10	2521
ENST00000465682.5	2396
ENST00000225916.10	2580
ENST00000465682.5	2455
ENST00000225916.10	2803
ENST00000465682.5	2678
ENST00000586972.1	540
ENST00000393860.7	1180
ENST00000346213.9	908
ENST00000698801.1	4698
ENST00000698802.1	4514
ENST00000698803.1	4909
ENST00000698804.1	7246
ENST00000698805.1	6170
ENST00000698806.1	4804
ENST00000698807.1	6889
ENST00000698808.1	4984
ENST00000698809.1	4894
ENST00000698774.1	5687
ENST00000698775.1	5137
ENST00000698810.1	4975
ENST00000698776.1	5382
ENST00000698777.1	5011
ENST00000293328.8	4980
ENST00000415845.2	4916
ENST00000698811.1	5217
ENST00000698812.1	4967
ENST00000698778.1	4919
ENST00000698813.1	4942
ENST00000698814.1	4990
ENST00000698815.1	4909
ENST00000498674.2	3238
ENST00000698779.1	4865
ENST00000357037.6	2716
ENST00000357037.6	2727
ENST00000225927.7	1870
ENST00000591587.1	1176
ENST00000225927.7	1954
ENST00000591587.1	1260
ENST00000225927.7	1971
ENST00000591587.1	1277
ENST00000225927.7	2002
ENST00000591587.1	1308
ENST00000590513.3	258
ENST00000803215.1	530
ENST00000803216.1	466
ENST00000590513.3	306
ENST00000803215.1	578
ENST00000803216.1	514
ENST00000590513.3	353
ENST00000803215.1	625
ENST00000803216.1	561
ENST00000590513.3	378
ENST00000803215.1	650
ENST00000803216.1	586
ENST00000590513.3	617
ENST00000803215.1	889
ENST00000803216.1	825
ENST00000585811.1	149
ENST00000585909.1	282
ENST00000393818.3	271
ENST00000587858.5	192
ENST00000587157.1	268
ENST00000590958.5	132
ENST00000585811.1	332
ENST00000393818.3	454
ENST00000585811.1	615
ENST00000586771.1	345
ENST00000421097.6	346
ENST00000393818.3	737
ENST00000587858.5	534
ENST00000587214.1	359
ENST00000590958.5	474
ENST00000586771.1	357
ENST00000421097.6	358
ENST00000393818.3	749
ENST00000587858.5	546
ENST00000587214.1	371
ENST00000590958.5	486
ENST00000421097.6	1920
ENST00000393818.3	2311
ENST00000591753.1	2060
ENST00000591583.1	548
ENST00000246912.8	964
ENST00000346833.8	712
ENST00000590050.5	915
ENST00000435881.7	774
ENST00000585403.5	956
ENST00000588320.1	1225
ENST00000246912.8	1031
ENST00000346833.8	779
ENST00000590050.5	982
ENST00000435881.7	841
ENST00000585403.5	1023
ENST00000588320.1	1292
ENST00000246912.8	1036
ENST00000346833.8	784
ENST00000590050.5	987
ENST00000435881.7	846
ENST00000585403.5	1028
ENST00000588320.1	1297
ENST00000246912.8	1168
ENST00000346833.8	916
ENST00000590050.5	1119
ENST00000435881.7	978
ENST00000588320.1	1429
ENST00000246912.8	1174
ENST00000346833.8	922
ENST00000590050.5	1125
ENST00000435881.7	984
ENST00000588320.1	1435
ENST00000246912.8	1231
ENST00000346833.8	979
ENST00000590050.5	1182
ENST00000435881.7	1041
ENST00000588320.1	1492
ENST00000246912.8	1808
ENST00000346833.8	1556
ENST00000590050.5	1759
ENST00000435881.7	1618
ENST00000588320.1	2069
ENST00000393795.8	792
ENST00000253789.9	845
ENST00000587209.5	818
ENST00000589797.5	3707
ENST00000309428.10	3307
ENST00000585894.5	1291
ENST00000586870.5	1190
ENST00000589797.5	3796
ENST00000309428.10	3396
ENST00000585894.5	1380
ENST00000586870.5	1279
ENST00000681490.1	729
ENST00000681947.1	729
ENST00000680678.1	729
ENST00000681413.1	729
ENST00000680672.1	729
ENST00000588056.2	982
ENST00000251413.8	687
ENST00000591509.5	723
ENST00000589688.2	601
ENST00000680617.1	2119
ENST00000681919.1	2402
ENST00000681114.1	2119
ENST00000679484.1	1225
ENST00000681490.1	846
ENST00000681947.1	846
ENST00000680678.1	846
ENST00000681413.1	846
ENST00000680672.1	961
ENST00000588056.2	1099
ENST00000251413.8	804
ENST00000591509.5	840
ENST00000589688.2	718
ENST00000680617.1	2236
ENST00000681919.1	2519
ENST00000681114.1	2236
ENST00000679484.1	1457
ENST00000681490.1	852
ENST00000681947.1	852
ENST00000680678.1	852
ENST00000681413.1	852
ENST00000680672.1	967
ENST00000588056.2	1105
ENST00000251413.8	810
ENST00000591509.5	846
ENST00000589688.2	724
ENST00000680617.1	2242
ENST00000681919.1	2525
ENST00000681114.1	2242
ENST00000679484.1	1463
ENST00000681490.1	908
ENST00000681947.1	908
ENST00000680678.1	908
ENST00000681413.1	908
ENST00000680672.1	1023
ENST00000588056.2	1161
ENST00000251413.8	866
ENST00000589688.2	780
ENST00000680617.1	2298
ENST00000681919.1	2581
ENST00000681114.1	2298
ENST00000679484.1	1519
ENST00000681490.1	1706
ENST00000681947.1	1445
ENST00000680678.1	1623
ENST00000681413.1	1500
ENST00000680672.1	1477
ENST00000588056.2	1959
ENST00000251413.8	1320
ENST00000589688.2	1234
ENST00000680617.1	3096
ENST00000681919.1	3296
ENST00000681114.1	3013
ENST00000679484.1	2317
ENST00000681490.1	1766
ENST00000681947.1	1505
ENST00000680678.1	1683
ENST00000681413.1	1560
ENST00000680672.1	1537
ENST00000588056.2	2019
ENST00000251413.8	1380
ENST00000589688.2	1294
ENST00000680617.1	3156
ENST00000681919.1	3356
ENST00000681114.1	3073
ENST00000679484.1	2377
ENST00000681490.1	1808
ENST00000681947.1	1547
ENST00000680678.1	1725
ENST00000681413.1	1602
ENST00000680672.1	1579
ENST00000588056.2	2061
ENST00000251413.8	1422
ENST00000589688.2	1336
ENST00000680617.1	3198
ENST00000681919.1	3398
ENST00000681114.1	3115
ENST00000679484.1	2419
ENST00000681490.1	1814
ENST00000681947.1	1553
ENST00000680678.1	1731
ENST00000681413.1	1608
ENST00000680672.1	1585
ENST00000588056.2	2067
ENST00000251413.8	1428
ENST00000589688.2	1342
ENST00000680617.1	3204
ENST00000681919.1	3404
ENST00000681114.1	3121
ENST00000679484.1	2425
ENST00000681490.1	1853
ENST00000681947.1	1592
ENST00000680678.1	1770
ENST00000681413.1	1647
ENST00000680672.1	1624
ENST00000588056.2	2106
ENST00000251413.8	1467
ENST00000589688.2	1381
ENST00000680617.1	3243
ENST00000681919.1	3443
ENST00000681114.1	3160
ENST00000679484.1	2464
ENST00000681490.1	1857
ENST00000681947.1	1596
ENST00000680678.1	1774
ENST00000681413.1	1651
ENST00000680672.1	1628
ENST00000588056.2	2110
ENST00000251413.8	1471
ENST00000589688.2	1385
ENST00000680617.1	3247
ENST00000681919.1	3447
ENST00000681114.1	3164
ENST00000679484.1	2468
ENST00000681490.1	1884
ENST00000681947.1	1623
ENST00000680678.1	1801
ENST00000681413.1	1678
ENST00000680672.1	1655
ENST00000588056.2	2137
ENST00000251413.8	1498
ENST00000589688.2	1412
ENST00000680617.1	3274
ENST00000681919.1	3474
ENST00000681114.1	3191
ENST00000679484.1	2495
ENST00000681490.1	1914
ENST00000681947.1	1653
ENST00000680678.1	1831
ENST00000681413.1	1708
ENST00000680672.1	1685
ENST00000588056.2	2167
ENST00000251413.8	1528
ENST00000589688.2	1442
ENST00000680617.1	3304
ENST00000681919.1	3504
ENST00000681114.1	3221
ENST00000679484.1	2525
ENST00000681490.1	1933
ENST00000681947.1	1672
ENST00000680678.1	1850
ENST00000681413.1	1727
ENST00000680672.1	1704
ENST00000588056.2	2186
ENST00000251413.8	1547
ENST00000589688.2	1461
ENST00000680617.1	3323
ENST00000681919.1	3523
ENST00000681114.1	3240
ENST00000679484.1	2544
ENST00000681490.1	1958
ENST00000681947.1	1697
ENST00000680678.1	1875
ENST00000681413.1	1752
ENST00000680672.1	1729
ENST00000588056.2	2211
ENST00000251413.8	1572
ENST00000589688.2	1486
ENST00000680617.1	3348
ENST00000681919.1	3548
ENST00000681114.1	3265
ENST00000679484.1	2569
ENST00000591476.5	469
ENST00000591196.5	2450
ENST00000591022.6	2836
ENST00000456950.6	2216
ENST00000591490.5	2076
ENST00000293349.10	2797
ENST00000591476.5	512
ENST00000591196.5	2493
ENST00000591022.6	2879
ENST00000456950.6	2259
ENST00000591490.5	2119
ENST00000293349.10	2840
ENST00000253794.7	617
ENST00000589520.1	393
ENST00000253794.7	621
ENST00000589520.1	397
ENST00000253794.7	639
ENST00000589520.1	415
ENST00000253794.7	661
ENST00000589520.1	437
ENST00000253794.7	671
ENST00000589520.1	447
ENST00000253794.7	692
ENST00000589520.1	468
ENST00000253794.7	805
ENST00000589520.1	581
ENST00000328434.8	428
ENST00000328434.8	436
ENST00000328434.8	440
ENST00000328434.8	505
ENST00000545225.5	859
ENST00000541124.5	693
ENST00000590720.6	438
ENST00000586114.5	268
ENST00000585805.5	1094
ENST00000441946.6	744
ENST00000591152.5	682
ENST00000589469.5	398
ENST00000591722.5	390
ENST00000543428.5	390
ENST00000293362.7	364
ENST00000586312.5	449
ENST00000593111.1	101
ENST00000545225.5	1354
ENST00000541124.5	1119
ENST00000590720.6	933
ENST00000441946.6	1239
ENST00000543428.5	772
ENST00000293362.7	898
ENST00000592169.2	666
ENST00000545225.5	1410
ENST00000541124.5	1175
ENST00000590720.6	989
ENST00000441946.6	1295
ENST00000543428.5	828
ENST00000293362.7	954
ENST00000592169.2	722
ENST00000545225.5	1443
ENST00000541124.5	1208
ENST00000590720.6	1022
ENST00000441946.6	1328
ENST00000543428.5	861
ENST00000293362.7	987
ENST00000592169.2	755
ENST00000545225.5	1464
ENST00000541124.5	1229
ENST00000590720.6	1043
ENST00000441946.6	1349
ENST00000543428.5	882
ENST00000293362.7	1008
ENST00000592169.2	776
ENST00000545225.5	1491
ENST00000541124.5	1256
ENST00000590720.6	1070
ENST00000441946.6	1376
ENST00000543428.5	909
ENST00000293362.7	1035
ENST00000592169.2	803
ENST00000545225.5	1508
ENST00000541124.5	1273
ENST00000590720.6	1087
ENST00000441946.6	1393
ENST00000543428.5	926
ENST00000293362.7	1052
ENST00000592169.2	820
ENST00000545225.5	2081
ENST00000541124.5	1846
ENST00000590720.6	1660
ENST00000441946.6	1966
ENST00000293362.7	1625
ENST00000545225.5	2190
ENST00000541124.5	1955
ENST00000590720.6	1769
ENST00000441946.6	2075
ENST00000293362.7	1734
ENST00000545225.5	2923
ENST00000541124.5	2688
ENST00000590720.6	2502
ENST00000441946.6	2808
ENST00000293362.7	2467
ENST00000545225.5	2975
ENST00000541124.5	2740
ENST00000590720.6	2554
ENST00000441946.6	2860
ENST00000293362.7	2519
ENST00000361677.6	1136
ENST00000589705.1	921
ENST00000361677.6	1142
ENST00000589705.1	927
ENST00000361677.6	1250
ENST00000361677.6	1279
ENST00000361677.6	1319
ENST00000361677.6	1335
ENST00000361677.6	1616
ENST00000589037.5	163
ENST00000587478.1	73
ENST00000593262.1	350
ENST00000253788.12	73
ENST00000588830.1	56
ENST00000589913.6	298
ENST00000590864.2	79
ENST00000589037.5	228
ENST00000593262.1	1516
ENST00000253788.12	138
ENST00000589913.6	363
ENST00000590864.2	251
ENST00000586277.5	106
ENST00000589037.5	285
ENST00000593262.1	1573
ENST00000253788.12	195
ENST00000589913.6	420
ENST00000590864.2	308
ENST00000586277.5	163
ENST00000589037.5	305
ENST00000593262.1	1593
ENST00000253788.12	215
ENST00000589913.6	440
ENST00000590864.2	328
ENST00000586277.5	183
ENST00000589037.5	372
ENST00000593262.1	1660
ENST00000253788.12	282
ENST00000589913.6	507
ENST00000590864.2	395
ENST00000586277.5	250
ENST00000589037.5	420
ENST00000593262.1	1708
ENST00000253788.12	330
ENST00000588830.1	143
ENST00000589913.6	555
ENST00000590864.2	443
ENST00000586277.5	298
ENST00000589037.5	425
ENST00000593262.1	1713
ENST00000253788.12	335
ENST00000588830.1	148
ENST00000589913.6	560
ENST00000590864.2	448
ENST00000586277.5	303
ENST00000589037.5	525
ENST00000593262.1	1813
ENST00000253788.12	435
ENST00000588830.1	248
ENST00000589913.6	660
ENST00000590864.2	548
ENST00000586277.5	403
ENST00000589037.5	544
ENST00000593262.1	1832
ENST00000253788.12	454
ENST00000588830.1	267
ENST00000589913.6	679
ENST00000590864.2	567
ENST00000586277.5	422
ENST00000592388.1	463
ENST00000355653.8	1413
ENST00000355653.8	2095
ENST00000355653.8	2293
ENST00000355653.8	2307
ENST00000355653.8	2315
ENST00000355653.8	2494
ENST00000587173.5	969
ENST00000420567.7	864
ENST00000592388.1	37
ENST00000355653.8	2525
ENST00000587173.5	1000
ENST00000420567.7	895
ENST00000592388.1	153
ENST00000355653.8	2641
ENST00000587173.5	1116
ENST00000420567.7	1011
ENST00000587147.1	120
ENST00000355653.8	384
ENST00000587173.5	180
ENST00000587062.1	518
ENST00000355653.8	395
ENST00000587173.5	191
ENST00000587062.1	529
ENST00000587250.4	691
ENST00000710494.1	502
ENST00000587250.4	743
ENST00000710494.1	554
ENST00000587250.4	1013
ENST00000710494.1	824
ENST00000587250.4	1037
ENST00000710494.1	848
ENST00000587250.4	1084
ENST00000710494.1	895
ENST00000587250.4	1228
ENST00000710494.1	1039
ENST00000587250.4	1301
ENST00000710494.1	1112
ENST00000341165.10	2503
ENST00000542611.5	2410
ENST00000590996.6	2461
ENST00000589872.1	2432
ENST00000341165.10	2530
ENST00000542611.5	2437
ENST00000590996.6	2488
ENST00000589872.1	2459
ENST00000341165.10	2550
ENST00000542611.5	2457
ENST00000590996.6	2508
ENST00000589872.1	2479
ENST00000341165.10	2559
ENST00000542611.5	2466
ENST00000590996.6	2517
ENST00000589872.1	2488
ENST00000320033.5	453
ENST00000320033.5	544
ENST00000320033.5	586
ENST00000320033.5	831
ENST00000320033.5	1032
ENST00000320033.5	1038
ENST00000650571.1	3802
ENST00000262415.8	3787
ENST00000650571.1	3835
ENST00000262415.8	3820
ENST00000650571.1	3839
ENST00000262415.8	3824
ENST00000650571.1	3848
ENST00000262415.8	3833
ENST00000650571.1	3901
ENST00000262415.8	3886
ENST00000650571.1	3984
ENST00000262415.8	3969
ENST00000650571.1	3992
ENST00000262415.8	3977
ENST00000650571.1	4019
ENST00000262415.8	4004
ENST00000540306.5	3593
ENST00000587044.1	5989
ENST00000587574.1	259
ENST00000538265.5	1470
ENST00000393664.6	1505
ENST00000319349.10	1658
ENST00000538265.5	1546
ENST00000393664.6	1581
ENST00000319349.10	1734
ENST00000538265.5	332
ENST00000393664.6	369
ENST00000319349.10	522
ENST00000545954.5	394
ENST00000545089.5	411
ENST00000591713.5	405
ENST00000590236.5	376
ENST00000585508.5	687
ENST00000226004.8	3414
ENST00000590935.1	2985
ENST00000590342.1	1396
ENST00000206380.8	1350
ENST00000589334.5	1655
ENST00000293406.8	1331
ENST00000591247.6	1570
ENST00000696383.1	954
ENST00000696384.1	1051
ENST00000585361.6	1188
ENST00000588558.6	1323
ENST00000590253.3	1010
ENST00000269097.9	1124
ENST00000593115.2	1357
ENST00000696385.1	1011
ENST00000696386.1	729
ENST00000696387.1	895
ENST00000696388.1	1081
ENST00000696389.1	1258
ENST00000696390.1	792
ENST00000696391.1	1056
ENST00000696383.1	1154
ENST00000696384.1	1251
ENST00000585361.6	1388
ENST00000588558.6	1523
ENST00000590253.3	1210
ENST00000269097.9	1324
ENST00000593115.2	1557
ENST00000696385.1	1211
ENST00000696386.1	929
ENST00000696387.1	1095
ENST00000696388.1	1281
ENST00000696389.1	1458
ENST00000696390.1	992
ENST00000696391.1	1256
ENST00000319977.8	1185
ENST00000585683.6	1161
ENST00000245382.6	1069
ENST00000588434.1	981
ENST00000319977.8	1192
ENST00000585683.6	1168
ENST00000245382.6	1076
ENST00000588434.1	988
ENST00000591295.5	1353
ENST00000454077.6	1859
ENST00000389384.8	2147
ENST00000587097.6	2287
ENST00000591295.5	1389
ENST00000454077.6	1895
ENST00000389384.8	2183
ENST00000587097.6	2323
ENST00000591295.5	1437
ENST00000454077.6	1943
ENST00000389384.8	2231
ENST00000587097.6	2371
ENST00000591295.5	2585
ENST00000454077.6	3091
ENST00000389384.8	3379
ENST00000587097.6	3519
ENST00000591295.5	2595
ENST00000454077.6	3101
ENST00000389384.8	3389
ENST00000587097.6	3529
ENST00000591295.5	2616
ENST00000454077.6	3122
ENST00000389384.8	3410
ENST00000587097.6	3550
ENST00000591295.5	2632
ENST00000454077.6	3138
ENST00000389384.8	3426
ENST00000587097.6	3566
ENST00000591295.5	2703
ENST00000454077.6	3209
ENST00000389384.8	3497
ENST00000587097.6	3637
ENST00000591295.5	2709
ENST00000454077.6	3215
ENST00000389384.8	3503
ENST00000587097.6	3643
ENST00000343638.9	4214
ENST00000302904.8	4527
ENST00000436088.6	4325
ENST00000527034.5	2540
ENST00000533177.5	2541
ENST00000343638.9	4264
ENST00000302904.8	4577
ENST00000436088.6	4375
ENST00000527034.5	2590
ENST00000533177.5	2591
ENST00000343638.9	4345
ENST00000302904.8	4658
ENST00000436088.6	4456
ENST00000527034.5	2671
ENST00000533177.5	2672
ENST00000343638.9	4473
ENST00000302904.8	4786
ENST00000436088.6	4584
ENST00000527034.5	2799
ENST00000533177.5	2800
ENST00000393606.7	2472
ENST00000704740.1	2536
ENST00000343638.9	4478
ENST00000302904.8	4791
ENST00000436088.6	4589
ENST00000527034.5	2804
ENST00000533177.5	2805
ENST00000393606.7	2477
ENST00000704740.1	2541
ENST00000343638.9	4621
ENST00000302904.8	4934
ENST00000436088.6	4732
ENST00000527034.5	2947
ENST00000533177.5	2948
ENST00000393606.7	2620
ENST00000704740.1	2684
ENST00000704746.1	2455
ENST00000704742.1	2275
ENST00000704741.1	2506
ENST00000526094.5	2396
ENST00000529383.5	2507
ENST00000343638.9	2241
ENST00000302904.8	2554
ENST00000436088.6	2359
ENST00000527034.5	2128
ENST00000533177.5	2130
ENST00000393606.7	2323
ENST00000704740.1	2412
ENST00000704746.1	2224
ENST00000704742.1	2051
ENST00000704741.1	2304
ENST00000526094.5	2223
ENST00000529383.5	2334
ENST00000529947.1	577
ENST00000225308.12	1137
ENST00000591006.5	1747
ENST00000377095.10	1111
ENST00000590194.5	1072
ENST00000225308.12	1165
ENST00000591006.5	1775
ENST00000377095.10	1139
ENST00000590194.5	1100
ENST00000586016.5	714
ENST00000225308.12	1219
ENST00000591006.5	1829
ENST00000377095.10	1193
ENST00000590194.5	1154
ENST00000586016.5	768
ENST00000592372.5	479
ENST00000225308.12	1229
ENST00000591006.5	1839
ENST00000377095.10	1203
ENST00000590194.5	1164
ENST00000586016.5	778
ENST00000592372.5	489
ENST00000225308.12	1263
ENST00000591006.5	1873
ENST00000377095.10	1237
ENST00000590194.5	1198
ENST00000586016.5	812
ENST00000592372.5	523
ENST00000225308.12	1349
ENST00000591006.5	1959
ENST00000377095.10	1323
ENST00000590194.5	1284
ENST00000586016.5	898
ENST00000592372.5	609
ENST00000593166.1	539
ENST00000053867.8	1826
ENST00000589265.5	1352
ENST00000586443.1	1316
ENST00000586242.1	365
ENST00000053867.8	1838
ENST00000589265.5	1364
ENST00000586443.1	1328
ENST00000586242.1	377
ENST00000591680.6	3086
ENST00000335500.8	4363
ENST00000635257.1	1856
ENST00000587228.5	967
ENST00000591680.6	3879
ENST00000335500.8	5156
ENST00000635257.1	2649
ENST00000587228.5	1760
ENST00000591680.6	3933
ENST00000335500.8	5210
ENST00000635257.1	2703
ENST00000587228.5	1814
ENST00000591680.6	3966
ENST00000335500.8	5243
ENST00000635257.1	2736
ENST00000587228.5	1847
ENST00000591680.6	4213
ENST00000335500.8	5490
ENST00000635257.1	2983
ENST00000587228.5	2094
ENST00000591680.6	4230
ENST00000335500.8	5507
ENST00000635257.1	3000
ENST00000587228.5	2111
ENST00000591680.6	6442
ENST00000335500.8	7719
ENST00000635257.1	5212
ENST00000587228.5	4323
ENST00000315323.5	309
ENST00000315323.5	351
ENST00000315323.5	399
ENST00000315323.5	582
ENST00000315323.5	666
ENST00000315323.5	718
ENST00000315323.5	1355
ENST00000315323.5	1434
ENST00000315323.5	1892
ENST00000315323.5	1923
ENST00000393547.6	1385
ENST00000315005.8	1328
ENST00000526924.5	1207
ENST00000527862.1	1047
ENST00000526924.5	1284
ENST00000527862.1	1124
ENST00000526924.5	1301
ENST00000527862.1	1141
ENST00000592524.6	6284
ENST00000590758.3	6158
ENST00000330514.4	1887
ENST00000592524.6	6298
ENST00000590758.3	6172
ENST00000330514.4	1901
ENST00000592524.6	6388
ENST00000590758.3	6262
ENST00000330514.4	1991
ENST00000587113.1	6
ENST00000592524.6	6448
ENST00000590758.3	6322
ENST00000330514.4	2051
ENST00000586347.1	6
ENST00000587113.1	99
ENST00000592524.6	6541
ENST00000590758.3	6415
ENST00000330514.4	2144
ENST00000586347.1	99
ENST00000587113.1	111
ENST00000592524.6	6553
ENST00000590758.3	6427
ENST00000330514.4	2156
ENST00000586347.1	111
ENST00000587113.1	139
ENST00000592524.6	6581
ENST00000590758.3	6455
ENST00000330514.4	2184
ENST00000586347.1	139
ENST00000587113.1	160
ENST00000592524.6	6602
ENST00000590758.3	6476
ENST00000330514.4	2205
ENST00000586347.1	160
ENST00000587113.1	173
ENST00000592524.6	6615
ENST00000590758.3	6489
ENST00000330514.4	2218
ENST00000586347.1	173
ENST00000587113.1	318
ENST00000592524.6	6760
ENST00000590758.3	6634
ENST00000330514.4	2363
ENST00000586347.1	318
ENST00000587113.1	350
ENST00000592524.6	6792
ENST00000590758.3	6666
ENST00000330514.4	2395
ENST00000586347.1	350
ENST00000587113.1	468
ENST00000592524.6	6910
ENST00000590758.3	6784
ENST00000330514.4	2513
ENST00000587113.1	518
