contig	position	read_name	-3_event_level_mean	-3_event_stdv	-3_event_length	-3_standardized_level	-3_event_level_median	-3_event_stdv_median	-3_event_length_median	-3_diff_stdv	-2_event_level_mean	-2_event_stdv	-2_event_length	-2_standardized_level	-2_event_level_median	-2_event_stdv_median	-2_event_length_median	-2_diff_stdv	-1_event_level_mean	-1_event_stdv	-1_event_length	-1_standardized_level	-1_event_level_median	-1_event_stdv_median	-1_event_length_median	-1_diff_stdv	0_event_level_mean	0_event_stdv	0_event_length	0_standardized_level	0_event_level_median	0_event_stdv_median	0_event_length_median	0_diff_stdv	+1_event_level_mean	+1_event_stdv	+1_event_length	+1_standardized_level	+1_event_level_median	+1_event_stdv_median	+1_event_length_median	+1_diff_stdv	+2_event_level_mean	+2_event_stdv	+2_event_length	+2_standardized_level	+2_event_level_median	+2_event_stdv_median	+2_event_length_median	+2_diff_stdv	+3_event_level_mean	+3_event_stdv	+3_event_length	+3_standardized_level	+3_event_level_median	+3_event_stdv_median	+3_event_length_median	+3_diff_stdv
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2211	8a032644-39c9-4bbe-86c6-113934e1b5f5	91.83	2.675	0.00896	1.63	91.83	2.675	0.00896	-0.06140351	89.02	1.812	0.00299	-2.52	89.02	1.812	0.00299	-0.54586464	84.32	2.438	0.00598	-2.705	84.32	2.438	0.00598	-0.5408663	106.50667	4.485	0.01162	0.31333333	105.6	4.392	0.00697	0.36322188	69.62	2.948	0.00764	1.78	69.62	2.948	0.00764	0.42415458	67.75	0.655	0.00232	-1.47	67.75	0.655	0.00232	-0.68957347	86.86	2.104	0.00531	-0.72	86.86	2.104	0.00531	-0.5866405
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2212	8a032644-39c9-4bbe-86c6-113934e1b5f5	89.02	1.812	0.00299	-2.52	89.02	1.812	0.00299	-0.54586464	84.32	2.438	0.00598	-2.705	84.32	2.438	0.00598	-0.5408663	106.50667	4.485	0.01162	0.31333333	105.6	4.392	0.00697	0.36322188	69.62	2.948	0.00764	1.78	69.62	2.948	0.00764	0.42415458	67.75	0.655	0.00232	-1.47	67.75	0.655	0.00232	-0.68957347	86.86	2.104	0.00531	-0.72	86.86	2.104	0.00531	-0.5866405	99.67	3.737	0.00498	0.99	99.67	3.737	0.00498	-0.52334183
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2243	8a032644-39c9-4bbe-86c6-113934e1b5f5	76.05	0.94	0.00299	-0.38	76.05	0.94	0.00299	-0.5458937	81.87	1.584	0.01228	-0.53	81.87	1.584	0.01228	-0.44421053	98.26	1.791	0.00797	0.8	98.26	1.791	0.00797	-0.42779553	105.27	5.126	0.00232	0.38	105.27	5.126	0.00232	0.32797927	88.12	1.262	0.00232	-0.21	88.12	1.262	0.00232	-0.75206286	114.07	1.688	0.0083	0.5	114.07	1.688	0.0083	-0.4410596	117.015	4.116	0.010455	-0.22	117.015	4.116	0.010455	0.15943661
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2244	8a032644-39c9-4bbe-86c6-113934e1b5f5	81.87	1.584	0.01228	-0.53	81.87	1.584	0.01228	-0.44421053	98.26	1.791	0.00797	0.8	98.26	1.791	0.00797	-0.42779553	105.27	5.126	0.00232	0.38	105.27	5.126	0.00232	0.32797927	88.12	1.262	0.00232	-0.21	88.12	1.262	0.00232	-0.75206286	114.07	1.688	0.0083	0.5	114.07	1.688	0.0083	-0.4410596	117.015	4.116	0.010455	-0.22	117.015	4.116	0.010455	0.15943661	81.635	1.389	0.003985	0.395	81.635	1.389	0.003985	-0.5126316
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2245	8a032644-39c9-4bbe-86c6-113934e1b5f5	98.26	1.791	0.00797	0.8	98.26	1.791	0.00797	-0.42779553	105.27	5.126	0.00232	0.38	105.27	5.126	0.00232	0.32797927	88.12	1.262	0.00232	-0.21	88.12	1.262	0.00232	-0.75206286	114.07	1.688	0.0083	0.5	114.07	1.688	0.0083	-0.4410596	117.015	4.116	0.010455	-0.22	117.015	4.116	0.010455	0.15943661	81.635	1.389	0.003985	0.395	81.635	1.389	0.003985	-0.5126316	80.85	1.692	0.005475	1.255	80.85	1.692	0.005475	-0.1826087
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2246	8a032644-39c9-4bbe-86c6-113934e1b5f5	105.27	5.126	0.00232	0.38	105.27	5.126	0.00232	0.32797927	88.12	1.262	0.00232	-0.21	88.12	1.262	0.00232	-0.75206286	114.07	1.688	0.0083	0.5	114.07	1.688	0.0083	-0.4410596	117.015	4.116	0.010455	-0.22	117.015	4.116	0.010455	0.15943661	81.635	1.389	0.003985	0.395	81.635	1.389	0.003985	-0.5126316	80.85	1.692	0.005475	1.255	80.85	1.692	0.005475	-0.1826087	88.19	2.817	0.00332	3.15	88.19	2.817	0.00332	-0.011578947
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2297	8a032644-39c9-4bbe-86c6-113934e1b5f5	98.53	2.745	0.00564	1.8	98.53	2.745	0.00564	-0.12300319	110.52	7.429	0.00232	1.9	110.52	7.429	0.00232	1.2580547	75.27	3.655	0.00531	-0.12	75.27	3.655	0.00531	0.3147482	102.58	7.783	0.00299	1.42	102.58	7.783	0.00299	0.5628514	120.252	6.968525	0.0064405	1.191	120.42	7.32325	0.006225	0.72062343	120.975	6.2955	0.0079675	1.075	120.975	6.2955	0.0079675	0.18559322	111.22	4.3635	0.011955	-0.015	111.22	4.3635	0.011955	0.22915493
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2298	8a032644-39c9-4bbe-86c6-113934e1b5f5	110.52	7.429	0.00232	1.9	110.52	7.429	0.00232	1.2580547	75.27	3.655	0.00531	-0.12	75.27	3.655	0.00531	0.3147482	102.58	7.783	0.00299	1.42	102.58	7.783	0.00299	0.5628514	120.252	6.968525	0.0064405	1.191	120.42	7.32325	0.006225	0.72062343	120.975	6.2955	0.0079675	1.075	120.975	6.2955	0.0079675	0.18559322	111.22	4.3635	0.011955	-0.015	111.22	4.3635	0.011955	0.22915493	85.655	1.7815	0.00282	0.03	85.655	1.7815	0.00282	-0.3749123
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2299	8a032644-39c9-4bbe-86c6-113934e1b5f5	75.27	3.655	0.00531	-0.12	75.27	3.655	0.00531	0.3147482	102.58	7.783	0.00299	1.42	102.58	7.783	0.00299	0.5628514	120.252	6.968525	0.0064405	1.191	120.42	7.32325	0.006225	0.72062343	120.975	6.2955	0.0079675	1.075	120.975	6.2955	0.0079675	0.18559322	111.22	4.3635	0.011955	-0.015	111.22	4.3635	0.011955	0.22915493	85.655	1.7815	0.00282	0.03	85.655	1.7815	0.00282	-0.3749123	97.769	3.17185	0.0052285	-1.3795	97.87	2.96025	0.0050625	-0.20505013
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2300	8a032644-39c9-4bbe-86c6-113934e1b5f5	102.58	7.783	0.00299	1.42	102.58	7.783	0.00299	0.5628514	120.252	6.968525	0.0064405	1.191	120.42	7.32325	0.006225	0.72062343	120.975	6.2955	0.0079675	1.075	120.975	6.2955	0.0079675	0.18559322	111.22	4.3635	0.011955	-0.015	111.22	4.3635	0.011955	0.22915493	85.655	1.7815	0.00282	0.03	85.655	1.7815	0.00282	-0.3749123	97.769	3.17185	0.0052285	-1.3795	97.87	2.96025	0.0050625	-0.20505013	115.17167	5.7973332	0.00404	-0.10333333	115.82	5.8295	0.00332	0.72027695
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2301	8a032644-39c9-4bbe-86c6-113934e1b5f5	120.252	6.968525	0.0064405	1.191	120.42	7.32325	0.006225	0.72062343	120.975	6.2955	0.0079675	1.075	120.975	6.2955	0.0079675	0.18559322	111.22	4.3635	0.011955	-0.015	111.22	4.3635	0.011955	0.22915493	85.655	1.7815	0.00282	0.03	85.655	1.7815	0.00282	-0.3749123	97.769	3.17185	0.0052285	-1.3795	97.87	2.96025	0.0050625	-0.20505013	115.17167	5.7973332	0.00404	-0.10333333	115.82	5.8295	0.00332	0.72027695	90.62	4.53	0.00498	-0.68	90.62	4.53	0.00498	-0.5325077
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2302	8a032644-39c9-4bbe-86c6-113934e1b5f5	120.975	6.2955	0.0079675	1.075	120.975	6.2955	0.0079675	0.18559322	111.22	4.3635	0.011955	-0.015	111.22	4.3635	0.011955	0.22915493	85.655	1.7815	0.00282	0.03	85.655	1.7815	0.00282	-0.3749123	97.769	3.17185	0.0052285	-1.3795	97.87	2.96025	0.0050625	-0.20505013	115.17167	5.7973332	0.00404	-0.10333333	115.82	5.8295	0.00332	0.72027695	90.62	4.53	0.00498	-0.68	90.62	4.53	0.00498	-0.5325077	101.735	4.0225	0.009295	0.895	101.735	4.0225	0.009295	0.008145363
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2303	8a032644-39c9-4bbe-86c6-113934e1b5f5	111.22	4.3635	0.011955	-0.015	111.22	4.3635	0.011955	0.22915493	85.655	1.7815	0.00282	0.03	85.655	1.7815	0.00282	-0.3749123	97.769	3.17185	0.0052285	-1.3795	97.87	2.96025	0.0050625	-0.20505013	115.17167	5.7973332	0.00404	-0.10333333	115.82	5.8295	0.00332	0.72027695	90.62	4.53	0.00498	-0.68	90.62	4.53	0.00498	-0.5325077	101.735	4.0225	0.009295	0.895	101.735	4.0225	0.009295	0.008145363	112.39	9.441	0.00465	1.2	112.39	9.441	0.00465	0.7779661
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2462	8a032644-39c9-4bbe-86c6-113934e1b5f5	108.13	2.406	0.00232	0.01	108.13	2.406	0.00232	-0.32225353	88.93166	2.4158332	0.0042633335	-0.26833335	88.62	2.41	0.003985	-0.15233918	103.94	3.419	0.00398	-0.66	103.94	3.419	0.00398	-0.23853007	107.84	3.624	0.01693	-0.92	107.84	3.624	0.01693	-0.34820145	106.14	1.399	0.00332	1.04	106.14	1.399	0.00332	-0.6554187	102.25	2.557	0.00299	-0.14	102.25	2.557	0.00299	-0.15331125	114.08	6.757	0.00232	0.65	114.08	6.757	0.00232	1.0537994
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	393	8df27d94-8586-402a-a09a-661e07964b3a	124.885	2.7815	0.00415	1.12	124.885	2.7815	0.00415	-0.122555204	123.9	9.399	0.00232	0.36	123.9	9.399	0.00232	0.65184534	112.125	9.586	0.01743	0.63	112.125	9.586	0.01743	2.1741722	117.23	4.773	0.00531	0.94	117.23	4.773	0.00531	-0.43110847	85.38	2.703	0.00232	-2.32	85.38	2.703	0.00232	-0.45722893	121.185	6.103125	0.0128225	-0.41625	122.2675	5.96625	0.0108725	0.92527604	116.29	4.59	0.003485	0.25	116.29	4.59	0.003485	-0.19332162
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	639	8df27d94-8586-402a-a09a-661e07964b3a	98.98	7.325	0.00664	-1.07	98.98	7.325	0.00664	-0.022029372	79.32	1.455	0.00598	-0.88	79.32	1.455	0.00598	-0.40853658	77.91	1.203	0.015105	0.425	77.91	1.203	0.015105	-0.42714286	83.38	0.618	0.00232	1.17	83.38	0.618	0.00232	-0.7800712	72.36	1.084	0.00598	0.05	72.36	1.084	0.00598	-0.5387234	78.12	1.062	0.01029	0.88	78.12	1.062	0.01029	-0.56115705	78.9	0.544	0.00199	0.31	78.9	0.544	0.00199	-0.73719805
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	640	8df27d94-8586-402a-a09a-661e07964b3a	79.32	1.455	0.00598	-0.88	79.32	1.455	0.00598	-0.40853658	77.91	1.203	0.015105	0.425	77.91	1.203	0.015105	-0.42714286	83.38	0.618	0.00232	1.17	83.38	0.618	0.00232	-0.7800712	72.36	1.084	0.00598	0.05	72.36	1.084	0.00598	-0.5387234	78.12	1.062	0.01029	0.88	78.12	1.062	0.01029	-0.56115705	78.9	0.544	0.00199	0.31	78.9	0.544	0.00199	-0.73719805	82.94	1.2	0.00697	1.23	82.94	1.2	0.00697	-0.42028984
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	641	8df27d94-8586-402a-a09a-661e07964b3a	77.91	1.203	0.015105	0.425	77.91	1.203	0.015105	-0.42714286	83.38	0.618	0.00232	1.17	83.38	0.618	0.00232	-0.7800712	72.36	1.084	0.00598	0.05	72.36	1.084	0.00598	-0.5387234	78.12	1.062	0.01029	0.88	78.12	1.062	0.01029	-0.56115705	78.9	0.544	0.00199	0.31	78.9	0.544	0.00199	-0.73719805	82.94	1.2	0.00697	1.23	82.94	1.2	0.00697	-0.42028984	83.64	1.736	0.01195	-0.07	83.64	1.736	0.01195	-0.3908772
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	642	8df27d94-8586-402a-a09a-661e07964b3a	83.38	0.618	0.00232	1.17	83.38	0.618	0.00232	-0.7800712	72.36	1.084	0.00598	0.05	72.36	1.084	0.00598	-0.5387234	78.12	1.062	0.01029	0.88	78.12	1.062	0.01029	-0.56115705	78.9	0.544	0.00199	0.31	78.9	0.544	0.00199	-0.73719805	82.94	1.2	0.00697	1.23	82.94	1.2	0.00697	-0.42028984	83.64	1.736	0.01195	-0.07	83.64	1.736	0.01195	-0.3908772	92.16	3.504	0.00332	-0.66	92.16	3.504	0.00332	0.11948882
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	643	8df27d94-8586-402a-a09a-661e07964b3a	72.36	1.084	0.00598	0.05	72.36	1.084	0.00598	-0.5387234	78.12	1.062	0.01029	0.88	78.12	1.062	0.01029	-0.56115705	78.9	0.544	0.00199	0.31	78.9	0.544	0.00199	-0.73719805	82.94	1.2	0.00697	1.23	82.94	1.2	0.00697	-0.42028984	83.64	1.736	0.01195	-0.07	83.64	1.736	0.01195	-0.3908772	92.16	3.504	0.00332	-0.66	92.16	3.504	0.00332	0.11948882	109.97	2.058	0.00232	0.76	109.97	2.058	0.00232	-0.46683937
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	704	8df27d94-8586-402a-a09a-661e07964b3a	114.17	2.485	0.00266	-1.48	114.17	2.485	0.00266	-0.21608832	135.76	3.272	0.00232	1.31	135.76	3.272	0.00232	-0.35843137	97.89667	5.4343333	0.0027666667	0.83666664	97.92	5.312	0.00266	-0.1346603	93.2	2.549	0.00365	0.39	93.2	2.549	0.00365	-0.32566136	109.91	4.106	0.00299	1.14	109.91	4.106	0.00299	0.35960266	115.19334	4.838333	0.005753333	0.5933333	116.86	4.331	0.00564	0.25345424	94.945	4.5115	0.005145	0.8	94.945	4.5115	0.005145	-0.113654226
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1006	8df27d94-8586-402a-a09a-661e07964b3a	101.9	6.354	0.01859	-0.74	101.9	6.354	0.01859	0.931307	63.9525	1.858	0.0024875	-0.325	63.9525	1.858	0.0024875	-0.10241546	64.185	1.24525	0.0044	0.1575	64.185	1.24525	0.0044	-0.39842996	76.723335	2.0469167	0.0043983334	-0.3525	76.905	2.07425	0.004235	-0.26369905	88.116	3.9587	0.007968	-0.2845	87.74	3.5825	0.007305	0.2979344	96.50375	8.721708	0.012792917	-0.7108333	96.88	9.3625	0.0117825	0.43685475	70.16	0.948	0.00398	-0.03	70.16	0.948	0.00398	-0.5878261
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1007	8df27d94-8586-402a-a09a-661e07964b3a	63.9525	1.858	0.0024875	-0.325	63.9525	1.858	0.0024875	-0.10241546	64.185	1.24525	0.0044	0.1575	64.185	1.24525	0.0044	-0.39842996	76.723335	2.0469167	0.0043983334	-0.3525	76.905	2.07425	0.004235	-0.26369905	88.116	3.9587	0.007968	-0.2845	87.74	3.5825	0.007305	0.2979344	96.50375	8.721708	0.012792917	-0.7108333	96.88	9.3625	0.0117825	0.43685475	70.16	0.948	0.00398	-0.03	70.16	0.948	0.00398	-0.5878261	71.95	0.903	0.00232	0.36	71.95	0.903	0.00232	-0.6157447
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1008	8df27d94-8586-402a-a09a-661e07964b3a	64.185	1.24525	0.0044	0.1575	64.185	1.24525	0.0044	-0.39842996	76.723335	2.0469167	0.0043983334	-0.3525	76.905	2.07425	0.004235	-0.26369905	88.116	3.9587	0.007968	-0.2845	87.74	3.5825	0.007305	0.2979344	96.50375	8.721708	0.012792917	-0.7108333	96.88	9.3625	0.0117825	0.43685475	70.16	0.948	0.00398	-0.03	70.16	0.948	0.00398	-0.5878261	71.95	0.903	0.00232	0.36	71.95	0.903	0.00232	-0.6157447	73.6175	0.84175	0.0040675	-0.16375	73.6025	0.802	0.003155	-0.70464915
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1009	8df27d94-8586-402a-a09a-661e07964b3a	76.723335	2.0469167	0.0043983334	-0.3525	76.905	2.07425	0.004235	-0.26369905	88.116	3.9587	0.007968	-0.2845	87.74	3.5825	0.007305	0.2979344	96.50375	8.721708	0.012792917	-0.7108333	96.88	9.3625	0.0117825	0.43685475	70.16	0.948	0.00398	-0.03	70.16	0.948	0.00398	-0.5878261	71.95	0.903	0.00232	0.36	71.95	0.903	0.00232	-0.6157447	73.6175	0.84175	0.0040675	-0.16375	73.6025	0.802	0.003155	-0.70464915	80.9975	0.8845	0.0034875	0.615	80.9975	0.8845	0.0034875	-0.61543477
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1010	8df27d94-8586-402a-a09a-661e07964b3a	88.116	3.9587	0.007968	-0.2845	87.74	3.5825	0.007305	0.2979344	96.50375	8.721708	0.012792917	-0.7108333	96.88	9.3625	0.0117825	0.43685475	70.16	0.948	0.00398	-0.03	70.16	0.948	0.00398	-0.5878261	71.95	0.903	0.00232	0.36	71.95	0.903	0.00232	-0.6157447	73.6175	0.84175	0.0040675	-0.16375	73.6025	0.802	0.003155	-0.70464915	80.9975	0.8845	0.0034875	0.615	80.9975	0.8845	0.0034875	-0.61543477	90.82	2.096	0.01228	1.28	90.82	2.096	0.01228	-0.30596027
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1011	8df27d94-8586-402a-a09a-661e07964b3a	96.50375	8.721708	0.012792917	-0.7108333	96.88	9.3625	0.0117825	0.43685475	70.16	0.948	0.00398	-0.03	70.16	0.948	0.00398	-0.5878261	71.95	0.903	0.00232	0.36	71.95	0.903	0.00232	-0.6157447	73.6175	0.84175	0.0040675	-0.16375	73.6025	0.802	0.003155	-0.70464915	80.9975	0.8845	0.0034875	0.615	80.9975	0.8845	0.0034875	-0.61543477	90.82	2.096	0.01228	1.28	90.82	2.096	0.01228	-0.30596027	94.5	2.57	0.00373625	-1.565	93.8025	2.28375	0.00382	-0.36699507
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1063	8df27d94-8586-402a-a09a-661e07964b3a	86.6	2.67	0.00432	-0.43	86.6	2.67	0.00432	-0.06315789	100.49	2.5895	0.004485	-0.895	100.49	2.5895	0.004485	-0.3510025	111.22	7.329	0.00365	-0.99	111.22	7.329	0.00365	1.1747774	89.055	15.8165	0.00515	-0.36	89.055	15.8165	0.00515	0.6322497	82.32833	11.5286665	0.016156666	-0.315	82.47	10.522	0.01527	2.68328	100.71	6.2255	0.00315	-0.51	100.71	6.2255	0.00315	0.8922492	63.233334	1.4685	0.0048958333	-1.1375	63.32	1.4455	0.0050625	-0.2905797
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1064	8df27d94-8586-402a-a09a-661e07964b3a	100.49	2.5895	0.004485	-0.895	100.49	2.5895	0.004485	-0.3510025	111.22	7.329	0.00365	-0.99	111.22	7.329	0.00365	1.1747774	89.055	15.8165	0.00515	-0.36	89.055	15.8165	0.00515	0.6322497	82.32833	11.5286665	0.016156666	-0.315	82.47	10.522	0.01527	2.68328	100.71	6.2255	0.00315	-0.51	100.71	6.2255	0.00315	0.8922492	63.233334	1.4685	0.0048958333	-1.1375	63.32	1.4455	0.0050625	-0.2905797	69.64	2.047	0.00332	0.29	69.64	2.047	0.00332	-0.12893617
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1065	8df27d94-8586-402a-a09a-661e07964b3a	111.22	7.329	0.00365	-0.99	111.22	7.329	0.00365	1.1747774	89.055	15.8165	0.00515	-0.36	89.055	15.8165	0.00515	0.6322497	82.32833	11.5286665	0.016156666	-0.315	82.47	10.522	0.01527	2.68328	100.71	6.2255	0.00315	-0.51	100.71	6.2255	0.00315	0.8922492	63.233334	1.4685	0.0048958333	-1.1375	63.32	1.4455	0.0050625	-0.2905797	69.64	2.047	0.00332	0.29	69.64	2.047	0.00332	-0.12893617	72.81	1.198	0.00797	0.12	72.81	1.198	0.00797	-0.57964915
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1066	8df27d94-8586-402a-a09a-661e07964b3a	89.055	15.8165	0.00515	-0.36	89.055	15.8165	0.00515	0.6322497	82.32833	11.5286665	0.016156666	-0.315	82.47	10.522	0.01527	2.68328	100.71	6.2255	0.00315	-0.51	100.71	6.2255	0.00315	0.8922492	63.233334	1.4685	0.0048958333	-1.1375	63.32	1.4455	0.0050625	-0.2905797	69.64	2.047	0.00332	0.29	69.64	2.047	0.00332	-0.12893617	72.81	1.198	0.00797	0.12	72.81	1.198	0.00797	-0.57964915	68.42	0.858	0.00365	0.26	68.42	0.858	0.00365	-0.6269565
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1067	8df27d94-8586-402a-a09a-661e07964b3a	82.32833	11.5286665	0.016156666	-0.315	82.47	10.522	0.01527	2.68328	100.71	6.2255	0.00315	-0.51	100.71	6.2255	0.00315	0.8922492	63.233334	1.4685	0.0048958333	-1.1375	63.32	1.4455	0.0050625	-0.2905797	69.64	2.047	0.00332	0.29	69.64	2.047	0.00332	-0.12893617	72.81	1.198	0.00797	0.12	72.81	1.198	0.00797	-0.57964915	68.42	0.858	0.00365	0.26	68.42	0.858	0.00365	-0.6269565	65.41	0.994	0.00332	0.17	65.41	0.994	0.00332	-0.51980674
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1068	8df27d94-8586-402a-a09a-661e07964b3a	100.71	6.2255	0.00315	-0.51	100.71	6.2255	0.00315	0.8922492	63.233334	1.4685	0.0048958333	-1.1375	63.32	1.4455	0.0050625	-0.2905797	69.64	2.047	0.00332	0.29	69.64	2.047	0.00332	-0.12893617	72.81	1.198	0.00797	0.12	72.81	1.198	0.00797	-0.57964915	68.42	0.858	0.00365	0.26	68.42	0.858	0.00365	-0.6269565	65.41	0.994	0.00332	0.17	65.41	0.994	0.00332	-0.51980674	64.215	0.81	0.004315	-0.14	64.215	0.81	0.004315	-0.6086956
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1069	8df27d94-8586-402a-a09a-661e07964b3a	63.233334	1.4685	0.0048958333	-1.1375	63.32	1.4455	0.0050625	-0.2905797	69.64	2.047	0.00332	0.29	69.64	2.047	0.00332	-0.12893617	72.81	1.198	0.00797	0.12	72.81	1.198	0.00797	-0.57964915	68.42	0.858	0.00365	0.26	68.42	0.858	0.00365	-0.6269565	65.41	0.994	0.00332	0.17	65.41	0.994	0.00332	-0.51980674	64.215	0.81	0.004315	-0.14	64.215	0.81	0.004315	-0.6086956	68.11	1.564	0.00365	-0.79	68.11	1.564	0.00365	-0.3344681
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1086	8df27d94-8586-402a-a09a-661e07964b3a	79.065	0.69275	0.0042325	0.3425	79.065	0.69275	0.0042325	-0.66533816	80.93	0.907	0.00232	0.16	80.93	0.907	0.00232	-0.60565215	89.13	2.965	0.00863	1.89	89.13	2.965	0.00863	0.39201877	76.99	2.125	0.02656	-0.24	76.99	2.125	0.02656	-0.4509044	84.63075	2.7337	0.0059026387	0.045	85.79	2.43275	0.0053125	-0.12661342	99.56	4.92	0.00232	-0.74	99.56	4.92	0.00232	0.2746114	94.97	3.2483332	0.00863	0.52	94.32	3.348	0.00697	-0.36182055
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1315	8df27d94-8586-402a-a09a-661e07964b3a	82.905	2.243	0.008795	1.09	82.905	2.243	0.008795	-0.20177937	66.88	1.292	0.00941	0.083333336	66.77	1.086	0.00963	-0.3758454	67.81	1.199	0.00465	1.94	67.81	1.199	0.00465	-0.42077294	66.16	2.272	0.00299	0.57	66.16	2.272	0.00299	0.09758454	72.16	0.889	0.00764	0.51	72.16	0.889	0.00764	-0.62170213	77.6975	1.159	0.0074725	0.015	77.6975	1.159	0.0074725	-0.52107435	82.51	1.469	0.00498	-0.58	82.51	1.469	0.00498	-0.44566038
